"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Body Item Label","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","","Compute (SM) Throughput","%","0.26",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","GPU Throughput","Memory [%]","%","3.53",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","GPU Throughput","Compute (SM) [%]","%","0.26",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Compute Throughput Breakdown","SM: Inst Executed Pipe Lsu","%","0.26",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Compute Throughput Breakdown","SM: Inst Executed","%","0.21",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Compute Throughput Breakdown","SM: Issue Active","%","0.21",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Compute Throughput Breakdown","SM: Inst Executed Pipe Adu","%","0.18",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Compute Throughput Breakdown","SM: Pipe Fmaheavy Cycles Active","%","0.15",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Compute Throughput Breakdown","SM: Mio Inst Issued","%","0.14",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Compute Throughput Breakdown","IDC: Request Cycles Active","%","0.13",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Compute Throughput Breakdown","SM: Pipe Aluheavy Cycles Active","%","0.11",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Compute Throughput Breakdown","SM: Pipe Fma Cycles Active","%","0.08",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Compute Throughput Breakdown","SM: Mio Pq Read Cycles Active","%","0.06",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Compute Throughput Breakdown","SM: Mio Pq Write Cycles Active","%","0.06",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Compute Throughput Breakdown","SM: Inst Executed Pipe Xu","%","0.04",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Compute Throughput Breakdown","SM: Mio2rf Writeback Active","%","0.04",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Compute Throughput Breakdown","SM: Memory Throughput Internal Activity","%","0.03",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Compute Throughput Breakdown","SM: Inst Executed Pipe Cbu Pred On Any","%","0.02",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Compute Throughput Breakdown","SM: Inst Executed Pipe Ipa","%","0",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Compute Throughput Breakdown","SM: Inst Executed Pipe Tex","%","0",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Compute Throughput Breakdown","SM: Inst Executed Pipe Uniform","%","0",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Compute Throughput Breakdown","SM: Instruction Throughput Internal Activity","%","0",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Compute Throughput Breakdown","SM: Pipe Fp64 Cycles Active","%","0",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Compute Throughput Breakdown","SM: Pipe Tensor Cycles Active","%","0",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Compute Throughput Breakdown","SM: Pipe Tma Cycles Active","%","0",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","SYSLTS: T Sectors","%","3.53",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","SYSLTS: Xbar2syslts Cycles Active","%","3.40",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","GPU: Compute Memory Request Throughput Internal Activity","%","3.36",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","DRAM: Cycles Active","%","3.03",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","DRAM: Dram Sectors","%","2.38",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","SYSLTS: D Sectors","%","1.42",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L2: Xbar2lts Cycles Active","%","1.05",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","SYSLTS: T Tag Requests","%","0.95",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L2: T Sectors","%","0.89",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L2: Lts2xbar Cycles Active","%","0.85",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","GPU: Compute Memory Access Throughput Internal Activity","%","0.52",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L2: D Sectors","%","0.39",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L2: T Tag Requests","%","0.31",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L2: D Sectors Fill Device","%","0.29",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L1: Lsuin Requests","%","0.26",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L1: Data Pipe Lsu Wavefronts","%","0.18",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L1: Texin Sm2tex Req Cycles Active","%","0.13",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L1: Lsu Writeback Active","%","0.12",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L1: M L1tex2xbar Req Cycles Active","%","0.12",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L1: M Xbar2l1tex Read Sectors","%","0.06",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L1: Data Bank Reads","%","0.05",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","SYSLTS: Syslts2xbar Cycles Active","%","0.05",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L1: Data Bank Writes","%","0.02",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L1: Data Pipe Tex Wavefronts","%","0",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L1: F Wavefronts","%","0",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L1: M Xbar2l1tex Read Sectors Mem Dshared","%","0",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L1: Tex Writeback Active","%","0",
"0","405","python3.12","127.0.0.1","void qk_kernel<4>(const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const __nv_bfloat16 *, const long *, const float *, __nv_bfloat16 *, __nv_bfloat16 *, int, long, long, long, long, long, long, long, long, long, long, float, bool)","1","7","(128, 1, 1)","(6, 1, 1)","0","12.0","GPU Speed Of Light Throughput","Memory Throughput Breakdown","L1: Tmain Requests","%","0",
